_links,_permissions,assets,geometry,id,properties,type
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211014_231455_94_2262', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211014_231455_94_2262/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211014_231455_94_2262/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.51688587825058, -31.808018044022404], [152.4711023480624, -31.992758442233562], [152.83556818264967, -32.05810005470444], [152.8806913959506, -31.872566056855526], [152.51688587825058, -31.808018044022404]]], 'type': 'Polygon'}",20211014_231455_94_2262,"{'acquired': '2021-10-14T23:14:55.940163Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-15T03:28:20Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.7, 'satellite_id': '2262', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4999607', 'sun_azimuth': 62.3, 'sun_elevation': 49.7, 'updated': '2023-05-26T14:59:41Z', 'view_angle': 3.1, 'visible_confidence_percent': 78, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211014_231453_64_2262', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211014_231453_64_2262/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211014_231453_64_2262/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.5522060665555, -31.663920531561025], [152.50656838219672, -31.848703060875504], [152.8702958952693, -31.91398300868676], [152.9154370328141, -31.728516743757638], [152.5522060665555, -31.663920531561025]]], 'type': 'Polygon'}",20211014_231453_64_2262,"{'acquired': '2021-10-14T23:14:53.649563Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-15T03:28:20Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.4, 'satellite_id': '2262', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4999607', 'sun_azimuth': 62.4, 'sun_elevation': 49.8, 'updated': '2023-05-26T14:58:53Z', 'view_angle': 3.1, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_235104_40_227c', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_235104_40_227c/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211005_235104_40_227c/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.4057682726829, -31.820164642368614], [152.35587381103048, -32.01646665692559], [152.74191204282434, -32.08669117005826], [152.79092487338832, -31.89170356940662], [152.4057682726829, -31.820164642368614]]], 'type': 'Polygon'}",20211005_235104_40_227c,"{'acquired': '2021-10-05T23:51:04.401117Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-06T14:44:15Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.3, 'satellite_id': '227c', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4970828', 'sun_azimuth': 47.9, 'sun_elevation': 53.6, 'updated': '2022-10-29T11:31:59Z', 'view_angle': 4.9, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_235101_91_227c', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_235101_91_227c/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211005_235101_91_227c/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.44607709794016, -31.66592213334659], [152.3957625699077, -31.862155635220063], [152.78126846198546, -31.932237977477353], [152.83030384887883, -31.73737710435739], [152.44607709794016, -31.66592213334659]]], 'type': 'Polygon'}",20211005_235101_91_227c,"{'acquired': '2021-10-05T23:51:01.919759Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-06T14:44:15Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.2, 'satellite_id': '227c', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4970828', 'sun_azimuth': 48, 'sun_elevation': 53.7, 'updated': '2022-10-29T11:31:59Z', 'view_angle': 4.9, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_230413_73_2420', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_230413_73_2420/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211005_230413_73_2420/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.40405393220405, -31.806235461261707], [152.35607988079133, -31.999940979108505], [152.73814934252334, -32.0686017817312], [152.7855461887618, -31.87398769979332], [152.40405393220405, -31.806235461261707]]], 'type': 'Polygon'}",20211005_230413_73_2420,"{'acquired': '2021-10-05T23:04:13.730675Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-06T03:25:41Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.6, 'satellite_id': '2420', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4970707', 'sun_azimuth': 61.7, 'sun_elevation': 45, 'updated': '2022-10-28T10:59:35Z', 'view_angle': 3, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_230411_42_2420', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211005_230411_42_2420/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211005_230411_42_2420/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.4389424777065, -31.662253376706648], [152.3911711958562, -31.855953922048336], [152.7724236087747, -31.92453054787551], [152.81993511060026, -31.730034544304086], [152.4389424777065, -31.662253376706648]]], 'type': 'Polygon'}",20211005_230411_42_2420,"{'acquired': '2021-10-05T23:04:11.426556Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-06T03:25:41Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.6, 'satellite_id': '2420', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4970707', 'sun_azimuth': 61.8, 'sun_elevation': 45.1, 'updated': '2022-10-28T10:59:35Z', 'view_angle': 3, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211003_230135_62_2435', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211003_230135_62_2435/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211003_230135_62_2435/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.4805551718259, -31.761897909790978], [152.43051883243615, -31.95712932270473], [152.81424808410458, -32.02746365010948], [152.86314573457392, -31.833391107779942], [152.4805551718259, -31.761897909790978]]], 'type': 'Polygon'}",20211003_230135_62_2435,"{'acquired': '2021-10-03T23:01:35.621468Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-04T15:53:34Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.6, 'satellite_id': '2435', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4965441', 'sun_azimuth': 60.9, 'sun_elevation': 44.4, 'updated': '2022-10-28T10:00:15Z', 'view_angle': 4, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211002_230147_73_241f', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20211002_230147_73_241f/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20211002_230147_73_241f/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.49843216179562, -31.66062447535217], [152.44699765611944, -31.855762648904797], [152.8304961712304, -31.92683195654423], [152.88022204460705, -31.733001467030963], [152.49843216179562, -31.66062447535217]]], 'type': 'Polygon'}",20211002_230147_73_241f,"{'acquired': '2021-10-02T23:01:47.730339Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-10-03T06:20:29Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.4, 'satellite_id': '241f', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4961191', 'sun_azimuth': 60.5, 'sun_elevation': 44.3, 'updated': '2023-05-26T17:30:34Z', 'view_angle': 5, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210923_230214_43_2459', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210923_230214_43_2459/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20210923_230214_43_2459/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.2695718140755, -31.720105646342635], [152.21931373828244, -31.913409283331475], [152.5991146252291, -31.983502597420287], [152.64802694850965, -31.791249846656076], [152.2695718140755, -31.720105646342635]]], 'type': 'Polygon'}",20210923_230214_43_2459,"{'acquired': '2021-09-23T23:02:14.439148Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-09-25T00:58:10Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.8, 'satellite_id': '2459', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4931907', 'sun_azimuth': 57.9, 'sun_elevation': 41.2, 'updated': '2022-12-01T04:44:07Z', 'view_angle': 4, 'visible_confidence_percent': 75, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210922_230453_92_2434', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210922_230453_92_2434/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20210922_230453_92_2434/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.41329637034548, -31.772986537606606], [152.3652746351962, -31.966022868132672], [152.7444169635568, -32.03440271678412], [152.79202564451498, -31.841287940698194], [152.41329637034548, -31.772986537606606]]], 'type': 'Polygon'}",20210922_230453_92_2434,"{'acquired': '2021-09-22T23:04:53.929885Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-09-23T05:50:32Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 287.7, 'satellite_id': '2434', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4926977', 'sun_azimuth': 57.3, 'sun_elevation': 41.1, 'updated': '2023-05-25T23:54:45Z', 'view_angle': 1, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210922_230451_62_2434', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210922_230451_62_2434/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20210922_230451_62_2434/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.44955819499964, -31.62902830574516], [152.40160742298318, -31.82202545774687], [152.78008266691475, -31.89037332837115], [152.82771578311403, -31.697229542368166], [152.44955819499964, -31.62902830574516]]], 'type': 'Polygon'}",20210922_230451_62_2434,"{'acquired': '2021-09-22T23:04:51.627325Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-09-23T05:50:31Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 287.8, 'satellite_id': '2434', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4926977', 'sun_azimuth': 57.4, 'sun_elevation': 41.2, 'updated': '2023-05-25T23:57:53Z', 'view_angle': 1, 'visible_confidence_percent': 76, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210919_230454_02_2440', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20210919_230454_02_2440/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20210919_230454_02_2440/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.41604842861193, -31.85498626343433], [152.36779283522228, -32.04687675048524], [152.7446382079205, -32.11517877918614], [152.79230704099297, -31.92360481801552], [152.41604842861193, -31.85498626343433]]], 'type': 'Polygon'}",20210919_230454_02_2440,"{'acquired': '2021-09-19T23:04:54.022304Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 99, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2021-09-20T03:25:29Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 357.7, 'satellite_id': '2440', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '4916927', 'sun_azimuth': 56.3, 'sun_elevation': 40, 'updated': '2022-12-01T10:19:27Z', 'view_angle': 0.2, 'visible_confidence_percent': 99, 'visible_percent': 100}",Feature
